Table: Viscosity [G]
Temperature {K} 	Pressure {kPa} 	Viscosity {Pa·s} 	Uncertainty {Pa·s} 
351	3200	1.81409e-5	3.7e-9
351	3400	1.82077e-5	4.2e-9
351	3600	1.82766e-5	4.7e-9
351	3800	1.83475e-5	5.2e-9
351	4000	1.84205e-5	5.8e-9
351	4200	1.84959e-5	6.4e-9
351	4400	1.85736e-5	7e-9
351	4600	1.86538e-5	7.7e-9
351	4800	1.87367e-5	8.4e-9
351	5000	1.88223e-5	9.2e-9
351	5200	1.89109e-5	10e-8
351	5400	1.9003e-5	1.1e-8
351	5600	1.9098e-5	1.2e-8
351	5800	1.9196e-5	1.3e-8
351	6000	1.9298e-5	1.4e-8
351	6200	1.9404e-5	1.5e-8
351	6400	1.9514e-5	1.7e-8
351	6600	1.9628e-5	1.8e-8
351	6800	1.9747e-5	2e-8
351	7000	1.9871e-5	2.2e-8
351	7200	2.0000e-5	2.4e-8
351	7400	2.0135e-5	2.6e-8
351	7600	2.0276e-5	2.9e-8
351	7800	2.0423e-5	3.2e-8
351	8000	2.0577e-5	3.6e-8
351	8200	2.0738e-5	4e-8
351	8400	2.0907e-5	4.4e-8
351	8600	2.133e-5	2.4e-7
351	8800	2.153e-5	2.4e-7
351	9000	2.174e-5	2.5e-7
351	9200	2.196e-5	2.5e-7
351	9400	2.220e-5	2.6e-7
351	9600	2.244e-5	2.6e-7
351	9800	2.270e-5	2.7e-7
351	10000	2.297e-5	2.7e-7
352	0.05	1.73e-5	1.7e-6
352	200	1.7371500e-5	1.4e-11
352	400	1.7416700e-5	5.6e-11
352	600	1.746290e-5	1.3e-10
352	800	1.751020e-5	2.3e-10
352	1000	1.755870e-5	3.5e-10
352	1200	1.760830e-5	5.1e-10
352	1400	1.765920e-5	7e-10
352	1600	1.771140e-5	9.1e-10
352	1800	1.77650e-5	1.2e-9
352	2000	1.78199e-5	1.4e-9
352	2200	1.78763e-5	1.7e-9
352	2400	1.79342e-5	2.1e-9
352	2600	1.79936e-5	2.4e-9
352	2800	1.80547e-5	2.8e-9
352	3000	1.81175e-5	3.2e-9
352	3200	1.81820e-5	3.7e-9
352	3400	1.82484e-5	4.1e-9
352	3600	1.83168e-5	4.6e-9
352	3800	1.83872e-5	5.2e-9
352	4000	1.84597e-5	5.7e-9
352	4200	1.85344e-5	6.3e-9
352	4400	1.86115e-5	7e-9
352	4600	1.86911e-5	7.6e-9
352	4800	1.87732e-5	8.3e-9
352	5000	1.88580e-5	9.1e-9
352	5200	1.89457e-5	9.9e-9
352	5400	1.9037e-5	1.1e-8
352	5600	1.9130e-5	1.2e-8
352	5800	1.9228e-5	1.3e-8
352	6000	1.9328e-5	1.4e-8
352	6200	1.9433e-5	1.5e-8
352	6400	1.9542e-5	1.6e-8
352	6600	1.9654e-5	1.8e-8
352	6800	1.9772e-5	1.9e-8
352	7000	1.9894e-5	2.1e-8
352	7200	2.0021e-5	2.3e-8
352	7400	2.0153e-5	2.6e-8
352	7600	2.0291e-5	2.8e-8
352	7800	2.0436e-5	3.1e-8
352	8000	2.0586e-5	3.5e-8
352	8200	2.0744e-5	3.8e-8
352	8400	2.0909e-5	4.2e-8
352	8600	2.132e-5	2.3e-7
352	8800	2.152e-5	2.4e-7
352	9000	2.172e-5	2.5e-7
352	9200	2.194e-5	2.5e-7
352	9400	2.217e-5	2.6e-7
352	9600	2.240e-5	2.6e-7
352	9800	2.265e-5	2.6e-7
352	10000	2.292e-5	2.7e-7
353	0.05	1.74e-5	1.7e-6
353	200	1.7416700e-5	1.4e-11
353	400	1.7461700e-5	5.6e-11
353	600	1.750770e-5	1.3e-10
353	800	1.755480e-5	2.2e-10
353	1000	1.760310e-5	3.5e-10
353	1200	1.765250e-5	5.1e-10
353	1400	1.770320e-5	6.9e-10
353	1600	1.775520e-5	9e-10
353	1800	1.78085e-5	1.1e-9
353	2000	1.78631e-5	1.4e-9
353	2200	1.79192e-5	1.7e-9
353	2400	1.79768e-5	2e-9
353	2600	1.80359e-5	2.4e-9
353	2800	1.80966e-5	2.8e-9
353	3000	1.81590e-5	3.2e-9
353	3200	1.82232e-5	3.6e-9
353	3400	1.82891e-5	4.1e-9
353	3600	1.83570e-5	4.6e-9
353	3800	1.84269e-5	5.1e-9
353	4000	1.84989e-5	5.7e-9
353	4200	1.85731e-5	6.3e-9
353	4400	1.86495e-5	6.9e-9
353	4600	1.87284e-5	7.5e-9
353	4800	1.88098e-5	8.2e-9
353	5000	1.88939e-5	9e-9
353	5200	1.89807e-5	9.7e-9
353	5400	1.9071e-5	1.1e-8
353	5600	1.9163e-5	1.1e-8
353	5800	1.9260e-5	1.2e-8
353	6000	1.9359e-5	1.4e-8
353	6200	1.9463e-5	1.5e-8
353	6400	1.9570e-5	1.6e-8
353	6600	1.9681e-5	1.7e-8
353	6800	1.9797e-5	1.9e-8
353	7000	1.9917e-5	2.1e-8
353	7200	2.0042e-5	2.3e-8
353	7400	2.0172e-5	2.5e-8
353	7600	2.0308e-5	2.7e-8
353	7800	2.0450e-5	3e-8
353	8000	2.0598e-5	3.3e-8
353	8200	2.0752e-5	3.7e-8
353	8400	2.0914e-5	4.1e-8
353	8600	2.132e-5	2.3e-7
353	8800	2.151e-5	2.4e-7
353	9000	2.171e-5	2.4e-7
353	9200	2.192e-5	2.5e-7
353	9400	2.214e-5	2.5e-7
353	9600	2.237e-5	2.6e-7
353	9800	2.261e-5	2.6e-7
353	10000	2.287e-5	2.7e-7
354	0.05	1.74e-5	1.7e-6
354	200	1.7461900e-5	1.4e-11
354	400	1.7506600e-5	5.5e-11
354	600	1.755250e-5	1.2e-10
354	800	1.759940e-5	2.2e-10
354	1000	1.764750e-5	3.5e-10
354	1200	1.769670e-5	5e-10
354	1400	1.774720e-5	6.8e-10
354	1600	1.779890e-5	8.9e-10
354	1800	1.78519e-5	1.1e-9
354	2000	1.79063e-5	1.4e-9
354	2200	1.79621e-5	1.7e-9
354	2400	1.80193e-5	2e-9
354	2600	1.80781e-5	2.4e-9
354	2800	1.81385e-5	2.8e-9
354	3000	1.82005e-5	3.2e-9
354	3200	1.82643e-5	3.6e-9
354	3400	1.83298e-5	4.1e-9
354	3600	1.83973e-5	4.5e-9
354	3800	1.84667e-5	5.1e-9
354	4000	1.85381e-5	5.6e-9
354	4200	1.86117e-5	6.2e-9
354	4400	1.86876e-5	6.8e-9
354	4600	1.87658e-5	7.5e-9
354	4800	1.88465e-5	8.1e-9
354	5000	1.89298e-5	8.9e-9
354	5200	1.90158e-5	9.6e-9
354	5400	1.9105e-5	1e-8
354	5600	1.9197e-5	1.1e-8
354	5800	1.9292e-5	1.2e-8
354	6000	1.9390e-5	1.3e-8
354	6200	1.9492e-5	1.4e-8
354	6400	1.9598e-5	1.6e-8
354	6600	1.9708e-5	1.7e-8
354	6800	1.9822e-5	1.9e-8
354	7000	1.9940e-5	2e-8
354	7200	2.0064e-5	2.2e-8
354	7400	2.0192e-5	2.4e-8
354	7600	2.0325e-5	2.7e-8
354	7800	2.0464e-5	2.9e-8
354	8000	2.0610e-5	3.3e-8
354	8200	2.0761e-5	3.6e-8
354	8400	2.0919e-5	4e-8
354	8600	2.132e-5	2.3e-7
354	8800	2.150e-5	2.4e-7
354	9000	2.170e-5	2.4e-7
354	9200	2.190e-5	2.5e-7
354	9400	2.212e-5	2.5e-7
354	9600	2.234e-5	2.6e-7
354	9800	2.258e-5	2.6e-7
354	10000	2.282e-5	2.7e-7
355	0.05	1.75e-5	1.7e-6
355	200	1.7506900e-5	1.4e-11
355	400	1.7551600e-5	5.4e-11
355	600	1.759720e-5	1.2e-10
355	800	1.764400e-5	2.2e-10
355	1000	1.769180e-5	3.4e-10
355	1200	1.774090e-5	5e-10
355	1400	1.779110e-5	6.8e-10
355	1600	1.784260e-5	8.8e-10
355	1800	1.78953e-5	1.1e-9
355	2000	1.79494e-5	1.4e-9
355	2200	1.80049e-5	1.7e-9
355	2400	1.80619e-5	2e-9
355	2600	1.81204e-5	2.3e-9
355	2800	1.81804e-5	2.7e-9
355	3000	1.82420e-5	3.1e-9
355	3200	1.83054e-5	3.6e-9
355	3400	1.83705e-5	4e-9
355	3600	1.84375e-5	4.5e-9
355	3800	1.85064e-5	5e-9
355	4000	1.85774e-5	5.6e-9
355	4200	1.86504e-5	6.1e-9
355	4400	1.87257e-5	6.7e-9
355	4600	1.88032e-5	7.4e-9
355	4800	1.88832e-5	8e-9
355	5000	1.89658e-5	8.8e-9
355	5200	1.90510e-5	9.5e-9
355	5400	1.9139e-5	1e-8
355	5600	1.9230e-5	1.1e-8
355	5800	1.9324e-5	1.2e-8
355	6000	1.9422e-5	1.3e-8
355	6200	1.9522e-5	1.4e-8
355	6400	1.9627e-5	1.5e-8
355	6600	1.9735e-5	1.7e-8
355	6800	1.9848e-5	1.8e-8
355	7000	1.9964e-5	2e-8
355	7200	2.0086e-5	2.2e-8
355	7400	2.0212e-5	2.4e-8
355	7600	2.0343e-5	2.6e-8
355	7800	2.0480e-5	2.9e-8
355	8000	2.0622e-5	3.2e-8
355	8200	2.0771e-5	3.5e-8
355	8400	2.0926e-5	3.8e-8
355	8600	2.132e-5	2.3e-7
355	8800	2.150e-5	2.4e-7
355	9000	2.169e-5	2.4e-7
355	9200	2.189e-5	2.5e-7
355	9400	2.209e-5	2.5e-7
355	9600	2.231e-5	2.6e-7
355	9800	2.254e-5	2.6e-7
355	10000	2.278e-5	2.7e-7
356	0.05	1.75e-5	1.8e-6
356	200	1.7552000e-5	1.3e-11
356	400	1.7596400e-5	5.4e-11
356	600	1.764190e-5	1.2e-10
356	800	1.768850e-5	2.2e-10
356	1000	1.773610e-5	3.4e-10
356	1200	1.778490e-5	4.9e-10
356	1400	1.783490e-5	6.7e-10
356	1600	1.788620e-5	8.8e-10
356	1800	1.79387e-5	1.1e-9
356	2000	1.79926e-5	1.4e-9
356	2200	1.80478e-5	1.7e-9
356	2400	1.81044e-5	2e-9
356	2600	1.81626e-5	2.3e-9
356	2800	1.82223e-5	2.7e-9
356	3000	1.82835e-5	3.1e-9
356	3200	1.83465e-5	3.5e-9
356	3400	1.84112e-5	4e-9
356	3600	1.84778e-5	4.5e-9
356	3800	1.85462e-5	5e-9
356	4000	1.86166e-5	5.5e-9
356	4200	1.86891e-5	6.1e-9
356	4400	1.87638e-5	6.7e-9
356	4600	1.88408e-5	7.3e-9
356	4800	1.89201e-5	7.9e-9
356	5000	1.90019e-5	8.7e-9
356	5200	1.90863e-5	9.4e-9
356	5400	1.9174e-5	1e-8
356	5600	1.9264e-5	1.1e-8
356	5800	1.9357e-5	1.2e-8
356	6000	1.9453e-5	1.3e-8
356	6200	1.9553e-5	1.4e-8
356	6400	1.9656e-5	1.5e-8
356	6600	1.9763e-5	1.6e-8
356	6800	1.9874e-5	1.8e-8
356	7000	1.9989e-5	2e-8
356	7200	2.0109e-5	2.1e-8
356	7400	2.0233e-5	2.3e-8
356	7600	2.0362e-5	2.6e-8
356	7800	2.0496e-5	2.8e-8
356	8000	2.0636e-5	3.1e-8
356	8200	2.0782e-5	3.4e-8
356	8400	2.0934e-5	3.7e-8
356	8600	2.132e-5	2.3e-7
356	8800	2.149e-5	2.4e-7
356	9000	2.168e-5	2.4e-7
356	9200	2.187e-5	2.5e-7
356	9400	2.208e-5	2.5e-7
356	9600	2.229e-5	2.6e-7
356	9800	2.251e-5	2.6e-7
356	10000	2.274e-5	2.7e-7
357	0.05	1.76e-5	1.8e-6
357	200	1.7597000e-5	1.3e-11
357	400	1.7641300e-5	5.3e-11
357	600	1.768660e-5	1.2e-10
357	800	1.773290e-5	2.1e-10
357	1000	1.778040e-5	3.4e-10
357	1200	1.782900e-5	4.9e-10
357	1400	1.787880e-5	6.6e-10
357	1600	1.792980e-5	8.7e-10
357	1800	1.79821e-5	1.1e-9
357	2000	1.80356e-5	1.4e-9
357	2200	1.80906e-5	1.6e-9
357	2400	1.81469e-5	2e-9
357	2600	1.82048e-5	2.3e-9
357	2800	1.82641e-5	2.7e-9
357	3000	1.83250e-5	3.1e-9
357	3200	1.83876e-5	3.5e-9
357	3400	1.84519e-5	3.9e-9
357	3600	1.85180e-5	4.4e-9
357	3800	1.85860e-5	4.9e-9
357	4000	1.86559e-5	5.4e-9
357	4200	1.87279e-5	6e-9
357	4400	1.88020e-5	6.6e-9
357	4600	1.88783e-5	7.2e-9
357	4800	1.89570e-5	7.9e-9
357	5000	1.90381e-5	8.6e-9
357	5200	1.91217e-5	9.3e-9
357	5400	1.9208e-5	1e-8
357	5600	1.9297e-5	1.1e-8
357	5800	1.9389e-5	1.2e-8
357	6000	1.9485e-5	1.3e-8
357	6200	1.9583e-5	1.4e-8
357	6400	1.9685e-5	1.5e-8
357	6600	1.9791e-5	1.6e-8
357	6800	1.9900e-5	1.8e-8
357	7000	2.0014e-5	1.9e-8
357	7200	2.0132e-5	2.1e-8
357	7400	2.0254e-5	2.3e-8
357	7600	2.0381e-5	2.5e-8
357	7800	2.0513e-5	2.7e-8
357	8000	2.0651e-5	3e-8
357	8200	2.0794e-5	3.3e-8
357	8400	2.0943e-5	3.6e-8
357	8600	2.132e-5	2.3e-7
357	8800	2.149e-5	2.3e-7
357	9000	2.167e-5	2.4e-7
357	9200	2.186e-5	2.5e-7
357	9400	2.206e-5	2.5e-7
357	9600	2.227e-5	2.6e-7
357	9800	2.248e-5	2.6e-7
357	10000	2.271e-5	2.6e-7
358	0.05	1.76e-5	1.8e-6
358	200	1.7641900e-5	1.3e-11
358	400	1.7686000e-5	5.3e-11
358	600	1.773120e-5	1.2e-10
358	800	1.777730e-5	2.1e-10
358	1000	1.782460e-5	3.3e-10
358	1200	1.787300e-5	4.8e-10
358	1400	1.792260e-5	6.6e-10
358	1600	1.797330e-5	8.6e-10
358	1800	1.80254e-5	1.1e-9
358	2000	1.80787e-5	1.3e-9
358	2200	1.81334e-5	1.6e-9
358	2400	1.81894e-5	1.9e-9
358	2600	1.82469e-5	2.3e-9
358	2800	1.83059e-5	2.6e-9
358	3000	1.83665e-5	3e-9
358	3200	1.84287e-5	3.4e-9
358	3400	1.84926e-5	3.9e-9
358	3600	1.85583e-5	4.4e-9
358	3800	1.86258e-5	4.9e-9
358	4000	1.86953e-5	5.4e-9
358	4200	1.87667e-5	5.9e-9
358	4400	1.88402e-5	6.5e-9
358	4600	1.89159e-5	7.1e-9
358	4800	1.89939e-5	7.8e-9
358	5000	1.90743e-5	8.5e-9
358	5200	1.91573e-5	9.2e-9
358	5400	1.92428e-5	9.9e-9
358	5600	1.9331e-5	1.1e-8
358	5800	1.9422e-5	1.2e-8
358	6000	1.9517e-5	1.3e-8
358	6200	1.9614e-5	1.4e-8
358	6400	1.9715e-5	1.5e-8
358	6600	1.9819e-5	1.6e-8
358	6800	1.9927e-5	1.7e-8
358	7000	2.0039e-5	1.9e-8
358	7200	2.0155e-5	2e-8
358	7400	2.0276e-5	2.2e-8
358	7600	2.0401e-5	2.4e-8
358	7800	2.0531e-5	2.7e-8
358	8000	2.0666e-5	2.9e-8
358	8200	2.0807e-5	3.2e-8
358	8400	2.0953e-5	3.5e-8
358	8600	2.132e-5	2.3e-7
358	8800	2.149e-5	2.3e-7
358	9000	2.167e-5	2.4e-7
358	9200	2.185e-5	2.4e-7
358	9400	2.205e-5	2.5e-7
358	9600	2.225e-5	2.5e-7
358	9800	2.246e-5	2.6e-7
358	10000	2.268e-5	2.6e-7
359	0.05	1.76e-5	1.8e-6
359	200	1.7686800e-5	1.3e-11
359	400	1.7730800e-5	5.2e-11
359	600	1.777570e-5	1.2e-10
359	800	1.782170e-5	2.1e-10
359	1000	1.786880e-5	3.3e-10
359	1200	1.791700e-5	4.8e-10
359	1400	1.796630e-5	6.5e-10
359	1600	1.801690e-5	8.5e-10
359	1800	1.80686e-5	1.1e-9
359	2000	1.81217e-5	1.3e-9
359	2200	1.81761e-5	1.6e-9
359	2400	1.82319e-5	1.9e-9
359	2600	1.82891e-5	2.3e-9
359	2800	1.83478e-5	2.6e-9
359	3000	1.84080e-5	3e-9
359	3200	1.84698e-5	3.4e-9
359	3400	1.85333e-5	3.8e-9
359	3600	1.85986e-5	4.3e-9
359	3800	1.86656e-5	4.8e-9
359	4000	1.87346e-5	5.3e-9
359	4200	1.88055e-5	5.9e-9
359	4400	1.88785e-5	6.4e-9
359	4600	1.89536e-5	7e-9
359	4800	1.90310e-5	7.7e-9
359	5000	1.91107e-5	8.4e-9
359	5200	1.91929e-5	9.1e-9
359	5400	1.92776e-5	9.8e-9
359	5600	1.9365e-5	1.1e-8
359	5800	1.9455e-5	1.1e-8
359	6000	1.9549e-5	1.2e-8
359	6200	1.9645e-5	1.3e-8
359	6400	1.9745e-5	1.5e-8
359	6600	1.9848e-5	1.6e-8
359	6800	1.9954e-5	1.7e-8
359	7000	2.0065e-5	1.8e-8
359	7200	2.0180e-5	2e-8
359	7400	2.0298e-5	2.2e-8
359	7600	2.0422e-5	2.4e-8
359	7800	2.0550e-5	2.6e-8
359	8000	2.0682e-5	2.8e-8
359	8200	2.0821e-5	3.1e-8
359	8400	2.0964e-5	3.4e-8
359	8600	2.132e-5	2.3e-7
359	8800	2.149e-5	2.3e-7
359	9000	2.166e-5	2.4e-7
359	9200	2.185e-5	2.4e-7
359	9400	2.203e-5	2.5e-7
359	9600	2.223e-5	2.5e-7
359	9800	2.244e-5	2.6e-7
359	10000	2.265e-5	2.6e-7
360	0.05	1.77e-5	1.8e-6
360	200	1.7731700e-5	1.3e-11
360	400	1.7775500e-5	5.2e-11
360	600	1.782020e-5	1.2e-10
360	800	1.786600e-5	2.1e-10
360	1000	1.791290e-5	3.3e-10
360	1200	1.796090e-5	4.7e-10
360	1400	1.801000e-5	6.4e-10
360	1600	1.806040e-5	8.4e-10
360	1800	1.81119e-5	1.1e-9
360	2000	1.81647e-5	1.3e-9
360	2200	1.82188e-5	1.6e-9
360	2400	1.82743e-5	1.9e-9
360	2600	1.83312e-5	2.2e-9
360	2800	1.83896e-5	2.6e-9
360	3000	1.84495e-5	3e-9
360	3200	1.85109e-5	3.4e-9
360	3400	1.85740e-5	3.8e-9
360	3600	1.86389e-5	4.3e-9
360	3800	1.87055e-5	4.8e-9
360	4000	1.87740e-5	5.3e-9
360	4200	1.88444e-5	5.8e-9
360	4400	1.89168e-5	6.4e-9
360	4600	1.89913e-5	7e-9
360	4800	1.90681e-5	7.6e-9
360	5000	1.91471e-5	8.3e-9
360	5200	1.92286e-5	9e-9
360	5400	1.93125e-5	9.7e-9
360	5600	1.9399e-5	1e-8
360	5800	1.9489e-5	1.1e-8
360	6000	1.9581e-5	1.2e-8
360	6200	1.9676e-5	1.3e-8
360	6400	1.9775e-5	1.4e-8
360	6600	1.9877e-5	1.5e-8
360	6800	1.9982e-5	1.7e-8
360	7000	2.0091e-5	1.8e-8
360	7200	2.0204e-5	2e-8
360	7400	2.0321e-5	2.1e-8
360	7600	2.0443e-5	2.3e-8
360	7800	2.0569e-5	2.5e-8
360	8000	2.0699e-5	2.8e-8
360	8200	2.0835e-5	3e-8
360	8400	2.0976e-5	3.3e-8
360	8600	2.133e-5	2.3e-7
360	8800	2.149e-5	2.3e-7
360	9000	2.166e-5	2.4e-7
360	9200	2.184e-5	2.4e-7
360	9400	2.202e-5	2.5e-7
360	9600	2.222e-5	2.5e-7
360	9800	2.242e-5	2.6e-7
360	10000	2.263e-5	2.6e-7
361	0.05	1.77e-5	1.8e-6
361	200	1.7776500e-5	1.3e-11
361	400	1.7820100e-5	5.1e-11
361	600	1.786470e-5	1.2e-10
361	800	1.791030e-5	2.1e-10
361	1000	1.795700e-5	3.2e-10
361	1200	1.800480e-5	4.7e-10
361	1400	1.805370e-5	6.4e-10
361	1600	1.810380e-5	8.3e-10
361	1800	1.81551e-5	1.1e-9
361	2000	1.82077e-5	1.3e-9
361	2200	1.82615e-5	1.6e-9
361	2400	1.83167e-5	1.9e-9
361	2600	1.83733e-5	2.2e-9
361	2800	1.84313e-5	2.6e-9
361	3000	1.84909e-5	2.9e-9
361	3200	1.85520e-5	3.3e-9
361	3400	1.86147e-5	3.8e-9
361	3600	1.86791e-5	4.2e-9
361	3800	1.87453e-5	4.7e-9
361	4000	1.88133e-5	5.2e-9
361	4200	1.88832e-5	5.7e-9
361	4400	1.89551e-5	6.3e-9
361	4600	1.90291e-5	6.9e-9
361	4800	1.91052e-5	7.5e-9
361	5000	1.91836e-5	8.2e-9
361	5200	1.92643e-5	8.9e-9
361	5400	1.93476e-5	9.6e-9
361	5600	1.9433e-5	1e-8
361	5800	1.9522e-5	1.1e-8
361	6000	1.9613e-5	1.2e-8
361	6200	1.9708e-5	1.3e-8
361	6400	1.9805e-5	1.4e-8
361	6600	1.9906e-5	1.5e-8
361	6800	2.0010e-5	1.6e-8
361	7000	2.0117e-5	1.8e-8
361	7200	2.0229e-5	1.9e-8
361	7400	2.0344e-5	2.1e-8
361	7600	2.0464e-5	2.3e-8
361	7800	2.0588e-5	2.5e-8
361	8000	2.0717e-5	2.7e-8
361	8200	2.0850e-5	3e-8
361	8400	2.0989e-5	3.2e-8
361	8600	2.134e-5	2.2e-7
361	8800	2.150e-5	2.3e-7
361	9000	2.166e-5	2.4e-7
361	9200	2.184e-5	2.4e-7
361	9400	2.202e-5	2.5e-7
361	9600	2.220e-5	2.5e-7
361	9800	2.240e-5	2.6e-7
361	10000	2.260e-5	2.6e-7
362	0.05	1.78e-5	1.8e-6
362	200	1.7821200e-5	1.3e-11
362	400	1.7864700e-5	5.1e-11
362	600	1.790910e-5	1.1e-10
362	800	1.795460e-5	2e-10
362	1000	1.800110e-5	3.2e-10
362	1200	1.804870e-5	4.6e-10
362	1400	1.809740e-5	6.3e-10
362	1600	1.814720e-5	8.2e-10
362	1800	1.81983e-5	1e-9
362	2000	1.82506e-5	1.3e-9
362	2200	1.83042e-5	1.6e-9
362	2400	1.83591e-5	1.9e-9
362	2600	1.84154e-5	2.2e-9
362	2800	1.84731e-5	2.5e-9
362	3000	1.85323e-5	2.9e-9
362	3200	1.85931e-5	3.3e-9
362	3400	1.86554e-5	3.7e-9
362	3600	1.87194e-5	4.2e-9
362	3800	1.87852e-5	4.7e-9
362	4000	1.88527e-5	5.2e-9
362	4200	1.89221e-5	5.7e-9
362	4400	1.89935e-5	6.2e-9
362	4600	1.90669e-5	6.8e-9
362	4800	1.91424e-5	7.4e-9
362	5000	1.92202e-5	8.1e-9
362	5200	1.93002e-5	8.8e-9
362	5400	1.93827e-5	9.5e-9
362	5600	1.9468e-5	1e-8
362	5800	1.9555e-5	1.1e-8
362	6000	1.9646e-5	1.2e-8
362	6200	1.9739e-5	1.3e-8
362	6400	1.9835e-5	1.4e-8
362	6600	1.9935e-5	1.5e-8
362	6800	2.0038e-5	1.6e-8
362	7000	2.0144e-5	1.8e-8
362	7200	2.0254e-5	1.9e-8
362	7400	2.0368e-5	2.1e-8
362	7600	2.0486e-5	2.2e-8
362	7800	2.0608e-5	2.4e-8
362	8000	2.0735e-5	2.6e-8
362	8200	2.0866e-5	2.9e-8
362	8400	2.1003e-5	3.2e-8
362	8600	2.134e-5	2.2e-7
362	8800	2.150e-5	2.3e-7
362	9000	2.166e-5	2.3e-7
362	9200	2.183e-5	2.4e-7
362	9400	2.201e-5	2.5e-7
362	9600	2.219e-5	2.5e-7
362	9800	2.239e-5	2.6e-7
362	10000	2.258e-5	2.6e-7
363	0.05	1.78e-5	1.8e-6
363	200	1.7866000e-5	1.3e-11
363	400	1.7909200e-5	5e-11
363	600	1.795350e-5	1.1e-10
363	800	1.799880e-5	2e-10
363	1000	1.804510e-5	3.2e-10
363	1200	1.809250e-5	4.6e-10
363	1400	1.814100e-5	6.2e-10
363	1600	1.819060e-5	8.2e-10
363	1800	1.82414e-5	1e-9
363	2000	1.82935e-5	1.3e-9
363	2200	1.83468e-5	1.5e-9
363	2400	1.84014e-5	1.8e-9
363	2600	1.84574e-5	2.2e-9
363	2800	1.85149e-5	2.5e-9
363	3000	1.85737e-5	2.9e-9
363	3200	1.86341e-5	3.3e-9
363	3400	1.86961e-5	3.7e-9
363	3600	1.87597e-5	4.1e-9
363	3800	1.88250e-5	4.6e-9
363	4000	1.88921e-5	5.1e-9
363	4200	1.89611e-5	5.6e-9
363	4400	1.90319e-5	6.2e-9
363	4600	1.91047e-5	6.7e-9
363	4800	1.91797e-5	7.4e-9
363	5000	1.92568e-5	8e-9
363	5200	1.93362e-5	8.7e-9
363	5400	1.94179e-5	9.4e-9
363	5600	1.9502e-5	1e-8
363	5800	1.9589e-5	1.1e-8
363	6000	1.9678e-5	1.2e-8
363	6200	1.9771e-5	1.3e-8
363	6400	1.9866e-5	1.4e-8
363	6600	1.9965e-5	1.5e-8
363	6800	2.0066e-5	1.6e-8
363	7000	2.0171e-5	1.7e-8
363	7200	2.0280e-5	1.9e-8
363	7400	2.0392e-5	2e-8
363	7600	2.0509e-5	2.2e-8
363	7800	2.0629e-5	2.4e-8
363	8000	2.0754e-5	2.6e-8
363	8200	2.0883e-5	2.8e-8
363	8400	2.1017e-5	3.1e-8
363	8600	2.135e-5	2.2e-7
363	8800	2.151e-5	2.3e-7
363	9000	2.167e-5	2.3e-7
363	9200	2.183e-5	2.4e-7
363	9400	2.201e-5	2.4e-7
363	9600	2.219e-5	2.5e-7
363	9800	2.237e-5	2.5e-7
363	10000	2.257e-5	2.6e-7
364	0.05	1.79e-5	1.8e-6
364	200	1.7910600e-5	1.2e-11
364	400	1.7953700e-5	5e-11
364	600	1.799780e-5	1.1e-10
364	800	1.804290e-5	2e-10
364	1000	1.808910e-5	3.1e-10
364	1200	1.813620e-5	4.5e-10
364	1400	1.818450e-5	6.2e-10
364	1600	1.823390e-5	8.1e-10
364	1800	1.82845e-5	1e-9
364	2000	1.83363e-5	1.3e-9
364	2200	1.83894e-5	1.5e-9
364	2400	1.84438e-5	1.8e-9
364	2600	1.84995e-5	2.1e-9
364	2800	1.85566e-5	2.5e-9
364	3000	1.86151e-5	2.8e-9
364	3200	1.86752e-5	3.2e-9
364	3400	1.87368e-5	3.7e-9
364	3600	1.88000e-5	4.1e-9
364	3800	1.88649e-5	4.6e-9
364	4000	1.89315e-5	5e-9
364	4200	1.90000e-5	5.6e-9
364	4400	1.90703e-5	6.1e-9
364	4600	1.91426e-5	6.7e-9
364	4800	1.92170e-5	7.3e-9
364	5000	1.92935e-5	7.9e-9
364	5200	1.93722e-5	8.6e-9
364	5400	1.94532e-5	9.3e-9
364	5600	1.9537e-5	1e-8
364	5800	1.9623e-5	1.1e-8
364	6000	1.9711e-5	1.2e-8
364	6200	1.9803e-5	1.3e-8
364	6400	1.9897e-5	1.4e-8
364	6600	1.9994e-5	1.5e-8
364	6800	2.0095e-5	1.6e-8
364	7000	2.0199e-5	1.7e-8
364	7200	2.0306e-5	1.8e-8
364	7400	2.0417e-5	2e-8
364	7600	2.0532e-5	2.1e-8
364	7800	2.0650e-5	2.3e-8
364	8000	2.0773e-5	2.5e-8
364	8200	2.0901e-5	2.8e-8
364	8400	2.1032e-5	3e-8
364	8600	2.136e-5	2.2e-7
364	8800	2.151e-5	2.3e-7
364	9000	2.167e-5	2.3e-7
364	9200	2.183e-5	2.4e-7
364	9400	2.200e-5	2.4e-7
364	9600	2.218e-5	2.5e-7
364	9800	2.236e-5	2.5e-7
364	10000	2.255e-5	2.6e-7
365	0.05	1.79e-5	1.8e-6
365	200	1.7955200e-5	1.2e-11
365	400	1.7998200e-5	4.9e-11
365	600	1.804210e-5	1.1e-10
365	800	1.808700e-5	2e-10
365	1000	1.813300e-5	3.1e-10
365	1200	1.818000e-5	4.5e-10
365	1400	1.822800e-5	6.1e-10
365	1600	1.827730e-5	8e-10
365	1800	1.83276e-5	1e-9
365	2000	1.83792e-5	1.3e-9
365	2200	1.84320e-5	1.5e-9
